BookingUUID;to_Travel_TravelUUID;BookingID;BookingDate;to_Customer_CustomerID;to_Carrier_AirlineID;ConnectionID;FlightDate;FlightPrice;CurrencyCode_code;BookingStatus_code;LastChangedAt
E3837221A8E4645C17002DF03754AB66;CC6A7221A8E4645C17002DF03754AB66;0001;2025-02-04;000726;SW;0012;2025-02-15;1340.00;SGD;N;2025-02-03T19:07:59Z
E4837221A8E4645C17002DF03754AB66;CC6A7221A8E4645C17002DF03754AB66;0002;2025-02-04;000682;SW;0012;2025-02-15;1340.00;SGD;N;2025-02-03T19:07:59Z
E5837221A8E4645C17002DF03754AB66;CD6A7221A8E4645C17002DF03754AB66;0001;2025-02-11;000597;SW;0012;2025-02-15;1340.00;SGD;B;2025-02-04T12:41:02Z
E6837221A8E4645C17002DF03754AB66;CD6A7221A8E4645C17002DF03754AB66;0002;2025-02-11;000469;SW;0012;2025-02-15;1340.00;SGD;B;2025-02-04T12:41:02Z
E7837221A8E4645C17002DF03754AB66;CE6A7221A8E4645C17002DF03754AB66;0001;2025-02-08;000531;SW;0012;2025-02-15;1340.00;SGD;N;2025-02-04T04:58:27Z
E8837221A8E4645C17002DF03754AB66;CF6A7221A8E4645C17002DF03754AB66;0001;2025-02-14;000128;SW;0012;2025-02-15;1340.00;SGD;N;2025-01-26T10:45:27Z
E9837221A8E4645C17002DF03754AB66;D06A7221A8E4645C17002DF03754AB66;0001;2025-02-15;000528;SW;0012;2025-02-15;1394.00;SGD;X;2025-02-09T10:24:14Z
EA837221A8E4645C17002DF03754AB66;D06A7221A8E4645C17002DF03754AB66;0002;2025-02-15;000263;SW;0012;2025-02-15;1394.00;SGD;N;2025-02-09T10:24:14Z
EB837221A8E4645C17002DF03754AB66;D06A7221A8E4645C17002DF03754AB66;0003;2025-02-15;000565;SW;0012;2025-02-15;1394.00;SGD;N;2025-02-09T10:24:14Z
EC837221A8E4645C17002DF03754AB66;D16A7221A8E4645C17002DF03754AB66;0001;2025-01-30;000138;SW;0012;2025-02-15;1394.00;SGD;N;2025-02-07T23:29:58Z
ED837221A8E4645C17002DF03754AB66;D16A7221A8E4645C17002DF03754AB66;0002;2025-01-30;000144;SW;0012;2025-02-15;1394.00;SGD;N;2025-02-07T23:29:58Z
EE837221A8E4645C17002DF03754AB66;D16A7221A8E4645C17002DF03754AB66;0003;2025-01-30;000001;SW;0012;2025-02-15;1394.00;SGD;N;2025-02-07T23:29:58Z
EF837221A8E4645C17002DF03754AB66;D26A7221A8E4645C17002DF03754AB66;0001;2025-02-04;000231;SW;0012;2025-02-15;1394.00;SGD;N;2025-01-17T14:44:01Z
F0837221A8E4645C17002DF03754AB66;D26A7221A8E4645C17002DF03754AB66;0002;2025-02-04;000167;SW;0012;2025-02-15;1394.00;SGD;N;2025-01-17T14:44:01Z
F1837221A8E4645C17002DF03754AB66;D36A7221A8E4645C17002DF03754AB66;0001;2025-02-01;000510;SW;0012;2025-02-15;1394.00;SGD;N;2025-01-28T16:05:20Z
F2837221A8E4645C17002DF03754AB66;D46A7221A8E4645C17002DF03754AB66;0001;2025-02-08;000456;SW;0012;2025-02-15;1394.00;SGD;N;2025-01-21T17:23:11Z
F3837221A8E4645C17002DF03754AB66;D46A7221A8E4645C17002DF03754AB66;0002;2025-02-08;000513;SW;0012;2025-02-15;1394.00;SGD;X;2025-01-21T17:23:11Z
F4837221A8E4645C17002DF03754AB66;D56A7221A8E4645C17002DF03754AB66;0001;2025-01-31;000396;SW;0012;2025-02-15;1394.00;SGD;N;2025-02-10T08:10:26Z
F5837221A8E4645C17002DF03754AB66;D56A7221A8E4645C17002DF03754AB66;0002;2025-01-31;000246;SW;0012;2025-02-15;1394.00;SGD;N;2025-02-10T08:10:26Z
F6837221A8E4645C17002DF03754AB66;D66A7221A8E4645C17002DF03754AB66;0001;2025-01-30;000689;SW;0012;2025-02-15;1394.00;SGD;B;2025-01-30T12:54:37Z
F7837221A8E4645C17002DF03754AB66;D66A7221A8E4645C17002DF03754AB66;0002;2025-01-30;000210;SW;0012;2025-02-15;1394.00;SGD;B;2025-01-30T12:54:37Z
F8837221A8E4645C17002DF03754AB66;D66A7221A8E4645C17002DF03754AB66;0003;2025-01-30;000588;SW;0012;2025-02-15;1394.00;SGD;B;2025-01-30T12:54:37Z
F9837221A8E4645C17002DF03754AB66;D76A7221A8E4645C17002DF03754AB66;0001;2025-02-02;000392;SW;0012;2025-02-15;1394.00;SGD;N;2025-01-19T13:59:28Z
FA837221A8E4645C17002DF03754AB66;D76A7221A8E4645C17002DF03754AB66;0002;2025-02-02;000555;SW;0012;2025-02-15;1394.00;SGD;N;2025-01-19T13:59:28Z
FB837221A8E4645C17002DF03754AB66;D76A7221A8E4645C17002DF03754AB66;0003;2025-02-02;000588;SW;0012;2025-02-15;1394.00;SGD;N;2025-01-19T13:59:28Z
FC837221A8E4645C17002DF03754AB66;D86A7221A8E4645C17002DF03754AB66;0001;2025-02-02;000556;SW;0012;2025-02-15;1448.00;SGD;N;2025-01-25T03:02:15Z
FD837221A8E4645C17002DF03754AB66;D96A7221A8E4645C17002DF03754AB66;0001;2025-02-07;000420;SW;0012;2025-02-15;1448.00;SGD;X;2025-01-20T13:59:23Z
FE837221A8E4645C17002DF03754AB66;D96A7221A8E4645C17002DF03754AB66;0002;2025-02-07;000219;SW;0012;2025-02-15;1448.00;SGD;N;2025-01-20T13:59:23Z
FF837221A8E4645C17002DF03754AB66;D96A7221A8E4645C17002DF03754AB66;0003;2025-02-07;000545;SW;0012;2025-02-15;1448.00;SGD;N;2025-01-20T13:59:23Z
00847221A8E4645C17002DF03754AB66;DA6A7221A8E4645C17002DF03754AB66;0001;2025-01-28;000276;SW;0012;2025-02-15;1448.00;SGD;N;2025-02-11T16:52:38Z
01847221A8E4645C17002DF03754AB66;DB6A7221A8E4645C17002DF03754AB66;0001;2025-02-07;000538;SW;0012;2025-02-15;1448.00;SGD;N;2025-01-15T10:59:34Z
02847221A8E4645C17002DF03754AB66;DB6A7221A8E4645C17002DF03754AB66;0002;2025-02-07;000090;SW;0012;2025-02-15;1448.00;SGD;N;2025-01-15T10:59:34Z
03847221A8E4645C17002DF03754AB66;DB6A7221A8E4645C17002DF03754AB66;0003;2025-02-07;000579;SW;0012;2025-02-15;1448.00;SGD;N;2025-01-15T10:59:34Z
04847221A8E4645C17002DF03754AB66;DC6A7221A8E4645C17002DF03754AB66;0001;2025-01-28;000575;SW;0012;2025-02-15;1448.00;SGD;N;2025-01-26T20:33:37Z
05847221A8E4645C17002DF03754AB66;DC6A7221A8E4645C17002DF03754AB66;0002;2025-01-28;000253;SW;0012;2025-02-15;1448.00;SGD;N;2025-01-26T20:33:37Z
06847221A8E4645C17002DF03754AB66;DC6A7221A8E4645C17002DF03754AB66;0003;2025-01-28;000303;SW;0012;2025-02-15;1448.00;SGD;N;2025-01-26T20:33:37Z
07847221A8E4645C17002DF03754AB66;DD6A7221A8E4645C17002DF03754AB66;0001;2025-01-29;000068;SW;0012;2025-02-15;1501.00;SGD;X;2025-01-20T17:20:57Z
08847221A8E4645C17002DF03754AB66;DE6A7221A8E4645C17002DF03754AB66;0001;2025-02-08;000652;SW;0012;2025-02-15;1501.00;SGD;N;2025-02-04T08:00:07Z
09847221A8E4645C17002DF03754AB66;DE6A7221A8E4645C17002DF03754AB66;0002;2025-02-08;000108;SW;0012;2025-02-15;1501.00;SGD;N;2025-02-04T08:00:07Z
0A847221A8E4645C17002DF03754AB66;DE6A7221A8E4645C17002DF03754AB66;0003;2025-02-08;000499;SW;0012;2025-02-15;1501.00;SGD;N;2025-02-04T08:00:07Z
0B847221A8E4645C17002DF03754AB66;DF6A7221A8E4645C17002DF03754AB66;0001;2025-02-09;000145;SW;0012;2025-02-15;1501.00;SGD;B;2025-02-09T10:55:56Z
0C847221A8E4645C17002DF03754AB66;DF6A7221A8E4645C17002DF03754AB66;0002;2025-02-09;000026;SW;0012;2025-02-15;1501.00;SGD;B;2025-02-09T10:55:56Z
0D847221A8E4645C17002DF03754AB66;DF6A7221A8E4645C17002DF03754AB66;0003;2025-02-09;000490;SW;0012;2025-02-15;1501.00;SGD;B;2025-02-09T10:55:56Z
0E847221A8E4645C17002DF03754AB66;E06A7221A8E4645C17002DF03754AB66;0001;2025-02-02;000636;SW;0012;2025-02-15;1501.00;SGD;B;2025-02-06T09:28:59Z
0F847221A8E4645C17002DF03754AB66;E06A7221A8E4645C17002DF03754AB66;0002;2025-02-02;000315;SW;0012;2025-02-15;1501.00;SGD;B;2025-02-06T09:28:59Z
10847221A8E4645C17002DF03754AB66;E06A7221A8E4645C17002DF03754AB66;0003;2025-02-02;000420;SW;0012;2025-02-15;1501.00;SGD;B;2025-02-06T09:28:59Z
11847221A8E4645C17002DF03754AB66;E16A7221A8E4645C17002DF03754AB66;0001;2025-01-29;000506;SW;0012;2025-02-15;1501.00;SGD;X;2025-01-29T18:18:32Z
12847221A8E4645C17002DF03754AB66;E16A7221A8E4645C17002DF03754AB66;0002;2025-01-29;000053;SW;0012;2025-02-15;1501.00;SGD;N;2025-01-29T18:18:32Z
13847221A8E4645C17002DF03754AB66;E16A7221A8E4645C17002DF03754AB66;0003;2025-01-29;000187;SW;0012;2025-02-15;1501.00;SGD;N;2025-01-29T18:18:32Z
14847221A8E4645C17002DF03754AB66;E26A7221A8E4645C17002DF03754AB66;0001;2025-02-01;000487;SW;0012;2025-02-15;1501.00;SGD;B;2025-01-29T17:58:04Z
15847221A8E4645C17002DF03754AB66;E26A7221A8E4645C17002DF03754AB66;0002;2025-02-01;000008;SW;0012;2025-02-15;1501.00;SGD;B;2025-01-29T17:58:04Z
16847221A8E4645C17002DF03754AB66;E36A7221A8E4645C17002DF03754AB66;0001;2025-01-30;000594;SW;0012;2025-02-15;1501.00;SGD;N;2025-02-06T10:59:16Z
17847221A8E4645C17002DF03754AB66;E46A7221A8E4645C17002DF03754AB66;0001;2025-02-07;000388;SW;0012;2025-02-15;1555.00;SGD;N;2025-02-05T16:25:04Z
18847221A8E4645C17002DF03754AB66;E56A7221A8E4645C17002DF03754AB66;0001;2025-01-29;000329;SW;0012;2025-02-15;1555.00;SGD;N;2025-02-01T22:11:12Z
19847221A8E4645C17002DF03754AB66;E66A7221A8E4645C17002DF03754AB66;0001;2025-02-15;000204;SW;0012;2025-02-15;1555.00;SGD;N;2025-01-21T18:43:35Z
1A847221A8E4645C17002DF03754AB66;E66A7221A8E4645C17002DF03754AB66;0002;2025-02-15;000581;SW;0012;2025-02-15;1555.00;SGD;N;2025-01-21T18:43:35Z
1B847221A8E4645C17002DF03754AB66;E76A7221A8E4645C17002DF03754AB66;0001;2025-02-05;000270;SW;0012;2025-02-15;1555.00;SGD;X;2025-02-02T16:49:54Z
1C847221A8E4645C17002DF03754AB66;E76A7221A8E4645C17002DF03754AB66;0002;2025-02-05;000660;SW;0012;2025-02-15;1555.00;SGD;N;2025-02-02T16:49:54Z
1D847221A8E4645C17002DF03754AB66;E76A7221A8E4645C17002DF03754AB66;0003;2025-02-05;000577;SW;0012;2025-02-15;1555.00;SGD;N;2025-02-02T16:49:54Z
1E847221A8E4645C17002DF03754AB66;E86A7221A8E4645C17002DF03754AB66;0001;2025-02-15;000286;SW;0012;2025-02-15;1555.00;SGD;N;2025-01-30T02:33:56Z
1F847221A8E4645C17002DF03754AB66;E86A7221A8E4645C17002DF03754AB66;0002;2025-02-15;000443;SW;0012;2025-02-15;1555.00;SGD;N;2025-01-30T02:33:56Z
20847221A8E4645C17002DF03754AB66;E96A7221A8E4645C17002DF03754AB66;0001;2025-02-02;000019;SW;0012;2025-02-15;1608.00;SGD;N;2025-02-08T09:35:56Z
21847221A8E4645C17002DF03754AB66;E96A7221A8E4645C17002DF03754AB66;0002;2025-02-02;000012;SW;0012;2025-02-15;1608.00;SGD;N;2025-02-08T09:35:56Z
22847221A8E4645C17002DF03754AB66;EA6A7221A8E4645C17002DF03754AB66;0001;2025-02-07;000489;SW;0012;2025-02-15;1608.00;SGD;N;2025-01-28T14:03:15Z
23847221A8E4645C17002DF03754AB66;EA6A7221A8E4645C17002DF03754AB66;0002;2025-02-07;000242;SW;0012;2025-02-15;1608.00;SGD;N;2025-01-28T14:03:15Z
24847221A8E4645C17002DF03754AB66;EB6A7221A8E4645C17002DF03754AB66;0001;2025-01-27;000610;SW;0012;2025-02-15;1608.00;SGD;N;2025-02-10T11:36:32Z
25847221A8E4645C17002DF03754AB66;EB6A7221A8E4645C17002DF03754AB66;0002;2025-01-27;000458;SW;0012;2025-02-15;1608.00;SGD;X;2025-02-10T11:36:32Z
26847221A8E4645C17002DF03754AB66;EB6A7221A8E4645C17002DF03754AB66;0003;2025-01-27;000708;SW;0012;2025-02-15;1608.00;SGD;N;2025-02-10T11:36:32Z
27847221A8E4645C17002DF03754AB66;EC6A7221A8E4645C17002DF03754AB66;0001;2025-01-26;000151;SW;0012;2025-02-15;1608.00;SGD;N;2025-01-29T01:24:47Z
28847221A8E4645C17002DF03754AB66;EC6A7221A8E4645C17002DF03754AB66;0002;2025-01-26;000042;SW;0012;2025-02-15;1608.00;SGD;N;2025-01-29T01:24:47Z
29847221A8E4645C17002DF03754AB66;ED6A7221A8E4645C17002DF03754AB66;0001;2025-02-06;000388;SW;0012;2025-02-15;1608.00;SGD;N;2025-01-19T05:33:43Z
2A847221A8E4645C17002DF03754AB66;ED6A7221A8E4645C17002DF03754AB66;0002;2025-02-06;000328;SW;0012;2025-02-15;1608.00;SGD;N;2025-01-19T05:33:43Z
2B847221A8E4645C17002DF03754AB66;EE6A7221A8E4645C17002DF03754AB66;0001;2025-02-11;000007;SW;0012;2025-02-15;1662.00;SGD;N;2025-02-09T20:10:39Z
2C847221A8E4645C17002DF03754AB66;EF6A7221A8E4645C17002DF03754AB66;0001;2025-02-14;000384;SW;0012;2025-02-15;1662.00;SGD;N;2025-01-30T00:25:49Z
2D847221A8E4645C17002DF03754AB66;EF6A7221A8E4645C17002DF03754AB66;0002;2025-02-14;000500;SW;0012;2025-02-15;1662.00;SGD;N;2025-01-30T00:25:49Z
2E847221A8E4645C17002DF03754AB66;F06A7221A8E4645C17002DF03754AB66;0001;2025-02-02;000524;SW;0012;2025-02-15;1662.00;SGD;N;2025-02-02T20:09:54Z
2F847221A8E4645C17002DF03754AB66;F06A7221A8E4645C17002DF03754AB66;0002;2025-02-02;000366;SW;0012;2025-02-15;1662.00;SGD;X;2025-02-02T20:09:54Z
30847221A8E4645C17002DF03754AB66;F16A7221A8E4645C17002DF03754AB66;0001;2025-01-28;000474;SW;0012;2025-02-15;1662.00;SGD;N;2025-01-27T01:01:13Z
31847221A8E4645C17002DF03754AB66;F16A7221A8E4645C17002DF03754AB66;0002;2025-01-28;000605;SW;0012;2025-02-15;1662.00;SGD;N;2025-01-27T01:01:13Z
32847221A8E4645C17002DF03754AB66;F26A7221A8E4645C17002DF03754AB66;0001;2025-01-27;000345;SW;0012;2025-02-15;1716.00;SGD;N;2025-01-17T16:57:43Z
33847221A8E4645C17002DF03754AB66;F36A7221A8E4645C17002DF03754AB66;0001;2025-02-02;000273;SW;0012;2025-02-15;1716.00;SGD;N;2025-01-31T12:01:08Z
34847221A8E4645C17002DF03754AB66;F36A7221A8E4645C17002DF03754AB66;0002;2025-02-02;000239;SW;0012;2025-02-15;1716.00;SGD;N;2025-01-31T12:01:08Z
35847221A8E4645C17002DF03754AB66;F36A7221A8E4645C17002DF03754AB66;0003;2025-02-02;000424;SW;0012;2025-02-15;1716.00;SGD;N;2025-01-31T12:01:08Z
36847221A8E4645C17002DF03754AB66;F46A7221A8E4645C17002DF03754AB66;0001;2025-01-29;000622;SW;0012;2025-02-15;1716.00;SGD;N;2025-01-26T05:51:56Z
37847221A8E4645C17002DF03754AB66;F46A7221A8E4645C17002DF03754AB66;0002;2025-01-29;000085;SW;0012;2025-02-15;1716.00;SGD;N;2025-01-26T05:51:56Z
38847221A8E4645C17002DF03754AB66;F46A7221A8E4645C17002DF03754AB66;0003;2025-01-29;000702;SW;0012;2025-02-15;1716.00;SGD;N;2025-01-26T05:51:56Z
39847221A8E4645C17002DF03754AB66;F56A7221A8E4645C17002DF03754AB66;0001;2025-02-08;000042;SW;0012;2025-02-15;1716.00;SGD;X;2025-02-04T13:50:54Z
3A847221A8E4645C17002DF03754AB66;F66A7221A8E4645C17002DF03754AB66;0001;2025-01-29;000714;SW;0012;2025-02-15;1769.00;SGD;N;2025-01-26T02:37:00Z
3B847221A8E4645C17002DF03754AB66;F76A7221A8E4645C17002DF03754AB66;0001;2025-01-26;000245;SW;0012;2025-02-15;1769.00;SGD;B;2025-01-26T16:22:27Z
3C847221A8E4645C17002DF03754AB66;F76A7221A8E4645C17002DF03754AB66;0002;2025-01-26;000208;SW;0012;2025-02-15;1769.00;SGD;B;2025-01-26T16:22:27Z
3D847221A8E4645C17002DF03754AB66;F86A7221A8E4645C17002DF03754AB66;0001;2025-01-27;000364;SW;0012;2025-02-15;1769.00;SGD;B;2025-01-22T14:40:43Z
3E847221A8E4645C17002DF03754AB66;F86A7221A8E4645C17002DF03754AB66;0002;2025-01-27;000434;SW;0012;2025-02-15;1769.00;SGD;B;2025-01-22T14:40:43Z
3F847221A8E4645C17002DF03754AB66;F86A7221A8E4645C17002DF03754AB66;0003;2025-01-27;000441;SW;0012;2025-02-15;1769.00;SGD;B;2025-01-22T14:40:43Z
40847221A8E4645C17002DF03754AB66;F96A7221A8E4645C17002DF03754AB66;0001;2025-02-11;000701;SW;0012;2025-02-15;1769.00;SGD;N;2025-01-21T01:37:28Z
41847221A8E4645C17002DF03754AB66;F96A7221A8E4645C17002DF03754AB66;0002;2025-02-11;000403;SW;0012;2025-02-15;1769.00;SGD;N;2025-01-21T01:37:28Z
42847221A8E4645C17002DF03754AB66;FA6A7221A8E4645C17002DF03754AB66;0001;2025-02-10;000136;SW;0012;2025-02-15;1823.00;SGD;N;2025-02-04T01:34:13Z
43847221A8E4645C17002DF03754AB66;FA6A7221A8E4645C17002DF03754AB66;0002;2025-02-10;000311;SW;0012;2025-02-15;1823.00;SGD;X;2025-02-04T01:34:13Z
44847221A8E4645C17002DF03754AB66;FB6A7221A8E4645C17002DF03754AB66;0001;2025-02-02;000141;SW;0012;2025-02-15;1823.00;SGD;N;2025-02-02T03:50:05Z
45847221A8E4645C17002DF03754AB66;FB6A7221A8E4645C17002DF03754AB66;0002;2025-02-02;000375;SW;0012;2025-02-15;1823.00;SGD;N;2025-02-02T03:50:05Z
46847221A8E4645C17002DF03754AB66;FC6A7221A8E4645C17002DF03754AB66;0001;2025-02-02;000372;SW;0012;2025-02-15;1823.00;SGD;N;2025-01-22T00:40:10Z
47847221A8E4645C17002DF03754AB66;FC6A7221A8E4645C17002DF03754AB66;0002;2025-02-02;000680;SW;0012;2025-02-15;1823.00;SGD;N;2025-01-22T00:40:10Z
48847221A8E4645C17002DF03754AB66;FD6A7221A8E4645C17002DF03754AB66;0001;2025-02-03;000285;SW;0012;2025-02-15;1823.00;SGD;N;2025-01-19T10:59:45Z
49847221A8E4645C17002DF03754AB66;FE6A7221A8E4645C17002DF03754AB66;0001;2025-02-07;000199;SW;0012;2025-02-15;1877.00;SGD;N;2025-01-24T19:15:22Z
4A847221A8E4645C17002DF03754AB66;FE6A7221A8E4645C17002DF03754AB66;0002;2025-02-07;000582;SW;0012;2025-02-15;1877.00;SGD;N;2025-01-24T19:15:22Z
4B847221A8E4645C17002DF03754AB66;FE6A7221A8E4645C17002DF03754AB66;0003;2025-02-07;000111;SW;0012;2025-02-15;1877.00;SGD;N;2025-01-24T19:15:22Z
4C847221A8E4645C17002DF03754AB66;FF6A7221A8E4645C17002DF03754AB66;0001;2025-02-07;000607;SW;0012;2025-02-15;1877.00;SGD;N;2025-02-10T14:05:11Z
4D847221A8E4645C17002DF03754AB66;FF6A7221A8E4645C17002DF03754AB66;0002;2025-02-07;000290;SW;0012;2025-02-15;1877.00;SGD;X;2025-02-10T14:05:11Z
4E847221A8E4645C17002DF03754AB66;006B7221A8E4645C17002DF03754AB66;0001;2025-01-26;000468;SW;0012;2025-02-15;1877.00;SGD;N;2025-02-12T12:48:14Z
4F847221A8E4645C17002DF03754AB66;006B7221A8E4645C17002DF03754AB66;0002;2025-01-26;000273;SW;0012;2025-02-15;1877.00;SGD;N;2025-02-12T12:48:14Z
50847221A8E4645C17002DF03754AB66;016B7221A8E4645C17002DF03754AB66;0001;2025-02-13;000096;SW;0012;2025-02-15;1877.00;SGD;N;2025-01-15T20:08:21Z
51847221A8E4645C17002DF03754AB66;026B7221A8E4645C17002DF03754AB66;0001;2025-02-06;000317;SW;0012;2025-02-15;1930.00;SGD;B;2025-02-13T02:21:31Z
52847221A8E4645C17002DF03754AB66;036B7221A8E4645C17002DF03754AB66;0001;2025-02-15;000542;SW;0012;2025-02-15;1930.00;SGD;N;2025-01-29T21:35:47Z
53847221A8E4645C17002DF03754AB66;036B7221A8E4645C17002DF03754AB66;0002;2025-02-15;000067;SW;0012;2025-02-15;1930.00;SGD;N;2025-01-29T21:35:47Z
54847221A8E4645C17002DF03754AB66;046B7221A8E4645C17002DF03754AB66;0001;2025-02-01;000281;SW;0012;2025-02-15;1984.00;SGD;N;2025-02-10T02:54:11Z
55847221A8E4645C17002DF03754AB66;046B7221A8E4645C17002DF03754AB66;0002;2025-02-01;000448;SW;0012;2025-02-15;1984.00;SGD;N;2025-02-10T02:54:11Z
56847221A8E4645C17002DF03754AB66;046B7221A8E4645C17002DF03754AB66;0003;2025-02-01;000635;SW;0012;2025-02-15;1984.00;SGD;N;2025-02-10T02:54:11Z
57847221A8E4645C17002DF03754AB66;056B7221A8E4645C17002DF03754AB66;0001;2025-02-07;000008;SW;0012;2025-02-15;1984.00;SGD;X;2025-01-27T12:09:04Z
58847221A8E4645C17002DF03754AB66;056B7221A8E4645C17002DF03754AB66;0002;2025-02-07;000599;SW;0012;2025-02-15;1984.00;SGD;N;2025-01-27T12:09:04Z
59847221A8E4645C17002DF03754AB66;066B7221A8E4645C17002DF03754AB66;0001;2025-01-27;000418;SW;0012;2025-02-15;1984.00;SGD;N;2025-02-12T03:55:16Z
5A847221A8E4645C17002DF03754AB66;066B7221A8E4645C17002DF03754AB66;0002;2025-01-27;000142;SW;0012;2025-02-15;1984.00;SGD;N;2025-02-12T03:55:16Z
5B847221A8E4645C17002DF03754AB66;076B7221A8E4645C17002DF03754AB66;0001;2025-02-12;000575;SW;0012;2025-02-15;1984.00;SGD;N;2025-01-19T13:41:38Z
5C847221A8E4645C17002DF03754AB66;086B7221A8E4645C17002DF03754AB66;0001;2025-02-04;000172;SW;0012;2025-02-15;2037.00;SGD;N;2025-01-31T00:15:21Z
5D847221A8E4645C17002DF03754AB66;086B7221A8E4645C17002DF03754AB66;0002;2025-02-04;000393;SW;0012;2025-02-15;2037.00;SGD;N;2025-01-31T00:15:21Z
5E847221A8E4645C17002DF03754AB66;086B7221A8E4645C17002DF03754AB66;0003;2025-02-04;000327;SW;0012;2025-02-15;2037.00;SGD;N;2025-01-31T00:15:21Z
5F847221A8E4645C17002DF03754AB66;096B7221A8E4645C17002DF03754AB66;0001;2025-01-31;000030;SW;0012;2025-02-15;2037.00;SGD;N;2025-01-26T18:14:09Z
60847221A8E4645C17002DF03754AB66;096B7221A8E4645C17002DF03754AB66;0002;2025-01-31;000415;SW;0012;2025-02-15;2037.00;SGD;N;2025-01-26T18:14:09Z
61847221A8E4645C17002DF03754AB66;096B7221A8E4645C17002DF03754AB66;0003;2025-01-31;000567;SW;0012;2025-02-15;2037.00;SGD;X;2025-01-26T18:14:09Z
62847221A8E4645C17002DF03754AB66;0A6B7221A8E4645C17002DF03754AB66;0001;2025-02-06;000045;SW;0012;2025-02-15;2037.00;SGD;B;2025-02-01T20:54:15Z
63847221A8E4645C17002DF03754AB66;0A6B7221A8E4645C17002DF03754AB66;0002;2025-02-06;000059;SW;0012;2025-02-15;2037.00;SGD;B;2025-02-01T20:54:15Z
64847221A8E4645C17002DF03754AB66;0B6B7221A8E4645C17002DF03754AB66;0001;2025-02-08;000483;SW;0012;2025-02-15;2091.00;SGD;N;2025-01-25T22:47:12Z
65847221A8E4645C17002DF03754AB66;0B6B7221A8E4645C17002DF03754AB66;0002;2025-02-08;000468;SW;0012;2025-02-15;2091.00;SGD;N;2025-01-25T22:47:12Z
66847221A8E4645C17002DF03754AB66;0C6B7221A8E4645C17002DF03754AB66;0001;2025-02-09;000325;SW;0012;2025-02-15;2091.00;SGD;B;2025-02-09T23:10:52Z
67847221A8E4645C17002DF03754AB66;0C6B7221A8E4645C17002DF03754AB66;0002;2025-02-09;000162;SW;0012;2025-02-15;2091.00;SGD;B;2025-02-09T23:10:52Z
68847221A8E4645C17002DF03754AB66;0C6B7221A8E4645C17002DF03754AB66;0003;2025-02-09;000424;SW;0012;2025-02-15;2091.00;SGD;B;2025-02-09T23:10:52Z
69847221A8E4645C17002DF03754AB66;0D6B7221A8E4645C17002DF03754AB66;0001;2025-01-29;000239;SW;0012;2025-02-15;2145.00;SGD;N;2025-01-27T12:37:00Z
6A847221A8E4645C17002DF03754AB66;0E6B7221A8E4645C17002DF03754AB66;0001;2025-01-27;000707;SW;0012;2025-02-15;2145.00;SGD;B;2025-01-26T06:39:29Z
6B847221A8E4645C17002DF03754AB66;0E6B7221A8E4645C17002DF03754AB66;0002;2025-01-27;000205;SW;0012;2025-02-15;2145.00;SGD;X;2025-01-26T06:39:29Z
6C847221A8E4645C17002DF03754AB66;0F6B7221A8E4645C17002DF03754AB66;0001;2025-01-31;000617;SW;0012;2025-02-15;2145.00;SGD;N;2025-02-01T02:44:16Z
6D847221A8E4645C17002DF03754AB66;0F6B7221A8E4645C17002DF03754AB66;0002;2025-01-31;000020;SW;0012;2025-02-15;2145.00;SGD;N;2025-02-01T02:44:16Z
6E847221A8E4645C17002DF03754AB66;106B7221A8E4645C17002DF03754AB66;0001;2025-01-26;000247;SW;0012;2025-02-15;2145.00;SGD;N;2025-01-20T12:36:09Z
6F847221A8E4645C17002DF03754AB66;106B7221A8E4645C17002DF03754AB66;0002;2025-01-26;000204;SW;0012;2025-02-15;2145.00;SGD;N;2025-01-20T12:36:09Z
70847221A8E4645C17002DF03754AB66;116B7221A8E4645C17002DF03754AB66;0001;2025-02-04;000672;SW;0012;2025-02-15;2198.00;SGD;N;2025-01-17T14:55:18Z
71847221A8E4645C17002DF03754AB66;116B7221A8E4645C17002DF03754AB66;0002;2025-02-04;000544;SW;0012;2025-02-15;2198.00;SGD;N;2025-01-17T14:55:18Z
72847221A8E4645C17002DF03754AB66;126B7221A8E4645C17002DF03754AB66;0001;2025-02-10;000146;SW;0012;2025-02-15;2198.00;SGD;B;2025-02-02T18:31:44Z
73847221A8E4645C17002DF03754AB66;136B7221A8E4645C17002DF03754AB66;0001;2025-02-12;000173;SW;0012;2025-02-15;2252.00;SGD;B;2025-02-08T01:22:27Z
74847221A8E4645C17002DF03754AB66;146B7221A8E4645C17002DF03754AB66;0001;2025-02-15;000619;SW;0012;2025-02-15;2252.00;SGD;N;2025-02-04T15:14:12Z
75847221A8E4645C17002DF03754AB66;156B7221A8E4645C17002DF03754AB66;0001;2025-01-26;000697;SW;0012;2025-02-15;2252.00;SGD;X;2025-02-08T12:42:39Z
76847221A8E4645C17002DF03754AB66;156B7221A8E4645C17002DF03754AB66;0002;2025-01-26;000445;SW;0012;2025-02-15;2252.00;SGD;N;2025-02-08T12:42:39Z
77847221A8E4645C17002DF03754AB66;166B7221A8E4645C17002DF03754AB66;0001;2025-02-08;000591;SW;0012;2025-02-15;2306.00;SGD;N;2025-01-14T04:14:38Z
78847221A8E4645C17002DF03754AB66;166B7221A8E4645C17002DF03754AB66;0002;2025-02-08;000437;SW;0012;2025-02-15;2306.00;SGD;N;2025-01-14T04:14:38Z
